$id	$ref	$version	$task	$status	$status_detail	$created_date	$entry_date	$owner	$follow_up_date	$phone	$timezone	$caller_id	$source	$comment	$error	$call_order	Telefonnummer	ansprache	Titel	vorname	nachname	firma	strasse	adresszusatz	plz	ort	email	url	info_1	info_2	info_3	info_4	info_5	HOT_LEAD	Sales_Pitch	notiz	Wiedervorlagenart	Geprüfte_Email	Geprüfte_Anrede	AP_Vorname	AP_Nachname	AP_Funktion	Datum_bei_Termin	Termin_Uhrzeit	Number_Type	Number_Found_At	Beschreibung	Kategorie	Industry	Description	Key_Resonating_Themes	Matched_Partner_Name	Matched_Partner_Description	is_b2b	serves_1000	matched_golden_partner	match_reasoning	Avg_Leads_Per_Day	Rank	Branche_pitch	Lead_Pitch	id	customer_target_segments	$$anrufen_task	$$anrufen_user	$$anrufen_date	$$anrufen_status	$$anrufen_status_detail	$$call_task	$$call_user	$$call_date	$$call_status	$$call_status_detail	$$manuav_task	$$manuav_user	$$manuav_date	$$manuav_status	$$manuav_status_detail	$recording	$recording_url	$share
JUX7MFXK2JQX69QL		247WK89E7VWRPJQU	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4971140046000	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 711 400 460 00					Bim Systems						https://bimsystems.de/																			Die BIMsystems GmbH mit Sitz in Stuttgart bietet ein cloudbasiertes BIM-System an, das darauf abzielt, die Digitalisierung in der Bauindustrie voranzutreiben. Das System ermöglicht ein zentrales Informations- und Bibliotheksmanagement, verbessert die Planungseffizienz, erhöht die Datenqualität und hilft dabei, Fehler zu vermeiden sowie Kosten zu senken. Es richtet sich an verschiedene Akteure der Baubranche, darunter Architekten, Fachplaner, Generalunternehmer und Ausführende.																											manuav_a_liste		2025-05-26T13:40:09.950Z	open	$none			
JXQSWPEHE55X7RNE		4N99FUV3Y45PW3TP	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4964120050	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 641 200 50					Oculus						https://www.oculus.de/																			OCULUS Optikgeräte GmbH entwickelt und vertreibt hochwertige Diagnose- und Analysegeräte für die Augenheilkunde und Optometrie. Die Zielgruppen sind klar definiert: Augenärzte, Augenkliniken, Optometristen, Forschungseinrichtungen und augenoptische Fachgeschäfte.																											manuav_a_liste		2025-05-26T13:40:11.915Z	open	$none			
JYDCAW579CW3MUCN		FFHBLJUDAWTAFR5Z	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+498955007333	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 89 5500 7333					Oertli Ophthalmedic Deutschland GmbH						oertli-ophthalmedic.de	Medizintechnik – Ophthalmologie / Augenchirurgie																		Vertriebsplattform für ophthalmologische Produkte und Services, spezialisiert auf Netzhaut-, Glaukom- und Kataraktchirurgie.																											manuav_a_liste		2025-05-26T13:34:54.739Z	open	$none			
K3HPQU82UWWJQJYT		ZG9JV5FLL7PK9T76	manuav_a_liste	open	$none	2025-06-02T14:09:44.678Z	2025-06-02T14:09:44.678Z			+498004003100	Europe/Berlin		A-Liste_001_AS80_ddc_20250530.csv				+498004003100					Tilray Deutschland						https://tilraymedical.de																					Medizinisches Cannabis	Führender Hersteller und Vertreiber von medizinischem Cannabis mit GMP-Zertifizierung und Export.																								manuav_a_liste		2025-06-02T14:09:49.949Z	open	$none			
K4H7ML55PMP4YT6T		X3MBBNTQRSC9D2MS	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+49308904761900	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 308 90 47 61 900					Accenture						https://www.accenture.com/																			Globales Beratungsunternehmen, das Dienstleistungen in den Bereichen Strategie, Consulting, Digital, Technologie und Operations anbietet.																											manuav_a_liste		2025-05-26T13:39:50.793Z	open	$none			
K6722KS6VZV9Q9SE		6XKM8P4MFKUV6YXY	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+49251700002	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 251 7000 02					GWS						gws.ms																			Spezialisiert auf ERP-Lösungen und IT-Dienstleistungen für verschiedene Branchen, um Geschäftsprozesse zu optimieren.																											manuav_a_liste		2025-05-26T13:39:53.910Z	open	$none			
K9FRLLHKAUZYM5JS		LL36CGAP3ZTLDEFB	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+4925159688985	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 251 596 889 85					Swisio						swisio.com	Gesundheitssoftware																		KI-gestützte Dienstplanung für Krankenhäuser mit tarifkonformer Planung.																											manuav_a_liste		2025-05-26T13:34:57.263Z	open	$none			
KKYUDN43H5MFXXTG		UT36CNJUH28JXU5S	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+493055579420	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 30 555 794 20					menutch						https://menutech.com/																			Bietet eine Menüplanungssoftware zur Erstellung von Speisekarten mit Allergenkennzeichnung und Übersetzungen für verschiedene Einrichtungen.																											manuav_a_liste		2025-05-26T13:39:49.465Z	open	$none			
KNBH7VST3STCABDK		N67TFR2Z86HMBCTV	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+4312535999	Europe/Vienna		Adressen A 22.05.25 (1).csv				0043 1 25 35 999					XUND						xund.ai	HealthTech / Diagnostik																		KI-basierte Entscheidungsunterstützung für Patientenversorgung																											manuav_a_liste		2025-05-26T13:34:47.333Z	open	$none			
KPTS23HMDGAETLYA		BARRDX2CNWTT4LB5	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4974639930	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 7463 9930					Klocke Verpackungs-Service GmbH						www.klocke.com																			Deutscher Anbieter von Verpackungslösungen, einschließlich Blisterverpackungen, mit Schwerpunkt auf Pharma- und Kosmetikindustrie.																											manuav_a_liste		2025-05-26T13:39:52.939Z	open	$none			
KQVCPJSJ7BX7M6DW		Y9PTNMFRZHGR99MS	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+4973140970	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 731 40 970					Uzin Utz SE						uzin-utz.com	Baustoffe																		Bodenlösungen, Kleber, Spachtelmassen für Bauprojekte																											manuav_a_liste		2025-05-26T13:34:56.037Z	open	$none			
KT4BEL49M5U4WCC9		6MXTTEZZTPDGGTZF	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+493021230700	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 30 2123 0700					Samedi GmbH						samedi.de																			Bietet Online-Terminmanagement und Ressourcenplanung für das Gesundheitswesen.																											manuav_a_liste		2025-05-26T13:39:49.712Z	open	$none			
KTDEL8N8TV6WJTJA		QJG7LCJN25LEMZBC	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+492517624032	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 251 76 24 032					Vermessung digital						https://vermessung-digital.de/																			Bietet digitale Vermessung mit 3D-Laserscanning für Gebäude, Räume und Objekte, erstellt 2D-Pläne und 3D-BIM-Modelle.																											manuav_a_liste		2025-05-26T13:39:52.708Z	open	$none			
KVCFZXWUYDE63ZDD		JT39SXSWPQFG4X4N	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4949368369210	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 49 3683 69 210					Heilemann Confiserie GmbH						heilemann.de																			Deutsche Confiserie spezialisiert auf hochwertige Pralinen und Schokoladenspezialitäten.																											manuav_a_liste		2025-05-26T13:39:54.182Z	open	$none			
KVJGM36LXQR2GG4Z		VQGQL9PYSND36WEX	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+4915678574318	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 15678 5743 18					Lytra AI						https://www.lytra.ai/	KI Kundenservice																		Selbstlernende KI-Agenten für den Kundenservice																											manuav_a_liste		2025-05-26T13:34:58.657Z	open	$none			
KX9GJ2TCJTTBNN5M		TH86ZBUVR6WR8UAZ	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+49287199450	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 2871 / 99 45 0					Group4Transport						group4transport.de	Transport und Logistik																		Zusammenschluss von sechs Transportunternehmen mit Standorten in Deutschland und Tschechien, spezialisiert auf europaweite Transporte.																											manuav_a_liste		2025-05-26T13:34:46.107Z	open	$none			
KXHVGVTVM9E3MGDC		QHG3UYAS4DL7K9E9	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+4936412694162	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 3641 269 4162					intellimago						https://intellimago.de/	Industrial AI / Bildverarbeitung																		KI-basierte Bildverarbeitung & optische Inspektion für Industrie																											manuav_a_liste		2025-05-26T13:34:59.129Z	open	$none			
L2W65JRREZGLBJJE		UZJTPFWPXY6PTEAF	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4982190749780	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 821 90749780					German Bionic						https://germanbionic.com/																			Entwickelt und produziert Exoskelette, die körperliche Arbeit durch intelligente Kraftunterstützung erleichtern.																											manuav_a_liste		2025-05-26T13:39:49.592Z	open	$none			
L3EENQ9ZCLLWTSQG		WG2SLNEW7NRPQD8F	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4989200606920	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 89 20 06 06 920					Franka Robotics						https://franka.de/																			Entwickelt innovative, einfach zu bedienende Roboterarme für verschiedene Anwendungen in Forschung und Industrie.																											manuav_a_liste		2025-05-26T13:39:51.254Z	open	$none			
L3T4VF9AK6R82CFB		3UJCLZP9AUE8UD4J	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+493302498990	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 3302 498990					Sinfonie GmbH & Co. KG						sinfonie.de	Pflege-IT																		Anbieter von Softwarelösungen für Pflegeeinrichtungen, inklusive Telematik-Integration und KI-gestützter Dokumentation.																											manuav_a_liste		2025-05-26T13:34:56.307Z	open	$none			
L4P9NDPPDNWYQYKQ		RPXQQVQBNRKVCPFN	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4924516250	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 24 51 62 50					CSB						https://www.csb.com																			CSB-System ist ein international tätiger Anbieter von ERP-Software und branchenspezifischen IT-Lösungen für die Prozessindustrie, insbesondere Lebensmittelindustrie, Getränke, Fleischverarbeitung, Pharma, Kosmetik und Chemie. Das Unternehmen bietet ein eigenes ERP-System plus ergänzende Lösungen für Produktionssteuerung, Rückverfolgbarkeit, Qualitätsmanagement, Logistik, Controlling und mehr.																											manuav_a_liste		2025-05-26T13:39:57.224Z	open	$none			
L6XB7JV2VQLNG2KM		P3KXUEG5CWEA4AG6	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+436643989814	Europe/Vienna		Adressrecherche_Edel_Anna_Alt.csv				0043 664 398 98 14					AHA Hyperbarics						https://aha-hyperbarics.com/																			AHA Hyperbarics GmbH ist ein international anerkannter Hersteller von medizinischen Hyperbaric-Systemen mit Sitz in Wien, Österreich. Das Unternehmen entwickelt und produziert innovative, aufblasbare Hyperbaric-Kammern, die für verschiedene Anwendungen in Medizin, Wellness und Heimgebrauch konzipiert sind.																											manuav_a_liste		2025-05-26T13:40:10.483Z	open	$none			
LA3ELHQNVMXXPGZR		LN5LAUSXNKN7EWS7	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4951514030550	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 5151 40 30 550					Blistercare						https://www.blistercare.de/																			Bietet Beratung und Unterstützung bei der Einführung und Umsetzung der patientenindividuellen Verblisterung für Pflege, Ärzte und Apotheken.																											manuav_a_liste		2025-05-26T13:39:48.421Z	open	$none			
LCF5HT2NR8QQV4G4		GN9PD73Y7WGUV3VY	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+4989904226740	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 89 904 22 67 40					Kaia Health						kaiahealth.com	HealthTech / Digitale Therapie																		Digitale Therapieplattform für chronische Schmerzen und COPD																											manuav_a_liste		2025-05-26T13:34:47.229Z	open	$none			
LFTJXT4RVLEUMKT9		HP32UVNV6TXQE8DZ	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+497162949000	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 7162 94 9 0 00					SET Spedition & Logistik GmbH						set-logistik.de	Spedition und Logistik																		Vernetzt nahezu 300 mittelständische Partnerunternehmen für effiziente Transport- und Logistikdienstleistungen.																											manuav_a_liste		2025-05-26T13:34:46.222Z	open	$none			
LGK6BAT7BTT8AQGP		WDFR37G766SW52KQ	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+492236710	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 2236 710					Eternit GmbH						www.eternit.de																			Hersteller von Faserzementprodukten für Dach- und Fassadenlösungen.																											manuav_a_liste		2025-05-26T13:40:17.617Z	open	$none			
LGYP56DBT2CXTXRT		LBY2GEPG6GYPBUF5	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4934135569970	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 341 35569970					lecturio						https://www.lecturio.de																			E-Learning für Medizin mit großem B2B-Potenzial																											manuav_a_liste		2025-05-26T13:40:05.554Z	open	$none			
LJBEATTC4WRB8WMK		V9LWVLWR4GB5G2FW	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+71519593088	Europe/Moscow		Adressrecherche_Edel_Anna_Alt.csv				007151-959-30 88					Plaudertisch						www.plaudertisch.de																			Konzepte für soziale Interaktion von Senioren.																											manuav_a_liste		2025-05-26T13:40:13.161Z	open	$none			
LJYPEP6Z27JR28WY		452QKGFWLUP8J7VZ	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4961511620001	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 6151 16 20 001					dianovi						https://www.dianovi.com/																			dianovi ist ein AI-/Data-Science-Dienstleister, der Unternehmen dabei unterstützt, Datenanalysen, Machine-Learning-Projekte und individuelle KI-Anwendungen umzusetzen. Das Leistungsportfolio umfasst Datenstrategie, Dateninfrastruktur, Modellentwicklung, MLOps und AI-Beratung – mit Fokus auf maßgeschneiderte Lösungen für Geschäftskunden.																											manuav_a_liste		2025-05-26T13:39:59.108Z	open	$none			
LPPFJVKYBKJFNJYJ		VM8Q767J4LBGNSLZ	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+4971211598500	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 7121 15 98 500					Merz Medizintechnik						merz-medizintechnik.de	Medizintechnik / Diagnostik																		Anbieter von HNO-Diagnostiksystemen für Kliniken und Praxen.																											manuav_a_liste		2025-05-26T13:34:52.785Z	open	$none			
LR2MBBC766N6UZTK		PA8WQSJSA6YDP68N	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4989904215121	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 89 904 215 121					vestigas						https://vestigas.com/																			vestigas ist ein LegalTech-Unternehmen mit einer digitalen Plattform für die digitale Beweisführung und Dokumentation von Baustellenereignissen – z. B. für Behinderungsanzeigen, Nachtragsforderungen oder Streitfälle.																											manuav_a_liste		2025-05-26T13:40:03.797Z	open	$none			
LU8CYWPHKQ47WGPZ		V9PKG6AP5G9P5KEB	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+49640293450	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 6402 93450					Topcon						https://topconhealthcare.eu/de_DE																			Topcon Healthcare vertreibt hochwertige Diagnostikgeräte für die Augenheilkunde und Optometrie. Die Zielgruppe besteht ausschließlich aus Augenärzten, Optometristen, Augenkliniken, OP-Zentren und augenoptischen Fachgeschäften.																											manuav_a_liste		2025-05-26T13:40:12.167Z	open	$none			
LW5SECR7KKEJTEJK		MWYZETRKWC2SPX75	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+4915165160555	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 151 65 16 05 55					Elea.ai GmbH						elea.health	IT-Lösungen für medizinische Einrichtungen – Digitalisierung und Patientenkommunikation																		Anbieter eines KI-gestützten Betriebssystems zur Automatisierung von Pathologie-Workflows.																											manuav_a_liste		2025-05-26T13:34:55.145Z	open	$none			
LWFMLNQ5NPVSBUGL		PY3D6CZ4DNDA2W8M	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+49492064690	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 49 2064 690					signode						https://www.signode.com/de-de/																			Signode ist ein weltweit führender Hersteller und Anbieter von Schutzverpackungssystemen, die Kunststoff- und Stahlumreifungen sowie Stretchfolien einsetzen. Das Unternehmen bietet ein breites Spektrum an Verpackungsgeräten und -anlagen, von einfachen Modellen bis hin zu kompletten, schlüsselfertigen Lösungen. Signode bedient verschiedene Branchen und Anwendungen mit Lösungen zum Verpacken, Bündeln, Vereinheitlichen, Lagern und Transportieren von Produkten.																											manuav_a_liste		2025-05-26T13:40:09.819Z	open	$none			
M66KB6SQX2RVCX8Z		JJZ8WTH86XZYBEY4	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+4956176640610	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 561 76 64 06 10					synMedico GmbH						synmedico.de	IT-Lösungen für medizinische Einrichtungen – Digitalisierung und Patientenkommunikation																		Anbieter der infoskop®-Suite für digitale Patientenkommunikation, Aufklärung und Praxismanagement.																											manuav_a_liste		2025-05-26T13:34:55.096Z	open	$none			
MDDK5H56A35PFVPY		GFXR8ZDNRYSFG42K	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4942120280	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 421 20 280					Bego						https://www.bego.com/de/																			Anbieter von dentalen Materialien und Geräten, einschließlich 3D-Drucklösungen für Zahntechniker und Zahnärzte.																											manuav_a_liste		2025-05-26T13:39:55.720Z	open	$none			
MDVDTDGPQZJ42UEN		TUVKKSQMESR9FF7A	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4972192910	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 721 92910					medavis						https://www.medavis.de																			Spezialisiert auf Radiologie-Informationssysteme zur Optimierung von Arbeitsabläufen in radiologischen Praxen und Kliniken.																											manuav_a_liste		2025-05-26T13:40:15.603Z	open	$none			
MEUWXFMKVPGBM8WY		SMKAC356N4A77ZSU	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+491788124555	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 178 81 24 555					Dienstplan-Live						dienstplan-live.de	Gesundheitssoftware																		Online-Dienstplanung für das Gesundheitswesen mit automatisierter Schichtplanung.																											manuav_a_liste		2025-05-26T13:34:58.397Z	open	$none			
MKDJ2LX88RVG9RFT		YGZJ68J8CKAZN2PJ	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+493025439498486	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 302 543 94 984 86					LCM Digital GmbH						lcmdigital.com	Bauprozessoptimierung																		SaaS-Lösung zur Anwendung der Lean-Construction-Methode in der Projektabwicklung.																											manuav_a_liste		2025-05-26T13:34:56.981Z	open	$none			
MMWNXSQHBL9BVP8S		45BN5QAX3DX6MT78	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+49404503180	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 40 45 03 180					FUSE-AI						fuse-ai.de	Medizintechnik / Radiologie																		Entwickelt KI-basierte Software zur automatisierten Auswertung von MRT-Bildern zur Prostatakrebsdiagnostik.																											manuav_a_liste		2025-05-26T13:34:47.621Z	open	$none			
MN5AJRHC79DU9MAR		26AXKCK5T8H94H3P	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4925869798022	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 2586 9798022					Viaplano						https://viaplano.de/																			Bietet eine digitale Lösung für die Einsatzplanung im Handwerk, um Mitarbeiter, Fahrzeuge und Maschinen effizient zu koordinieren.																											manuav_a_liste		2025-05-26T13:39:53.634Z	open	$none			
MNNCTPP3M753Z6HB		3YXW67HJRZ2SXB7W	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4376746030	Europe/Vienna		Adressrecherche_Edel_Anna_Alt.csv				0043 7674 60 30					Stiwa						https://www.stiwa.com/																			Spezialisiert auf Automatisierungstechnik, Fertigung und Softwarelösungen für die industrielle Produktion.																											manuav_a_liste		2025-05-26T13:39:51.524Z	open	$none			
MQSHTC8E8ZR6KWGX		HF5TKB33PYCTALWV	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+421365146100	Europe/Bratislava		Adressrecherche_Edel_Anna_Alt.csv				0042 13 65 14 61 00					Fitbase						https://fitbase.de/																			Experten für zertifizierte Online-Präventionskurse in den Bereichen Bewegung, Ernährung, Entspannung und Suchtprävention.																											manuav_a_liste		2025-05-26T13:39:52.969Z	open	$none			
MUMFY5F4FQ92WSV6		TK868K6CFY23LA3V	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+497432983770	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 7432 983 770					Emil Bitzer Spedition und Logistik						bitzer-logistik.de	Spedition und Logistik																		Familiengeführtes Speditionsunternehmen mit Fokus auf Qualität und Geschwindigkeit in Logistikfragen.																											manuav_a_liste		2025-05-26T13:34:46.421Z	open	$none			
MXTH5453K6LRRB5N		YNPBKRD9LURGXEBV	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+4945198900554	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 451 98 90 05 54					Curasonix						https://www.curasonix.com/de	Medizintechnik																		Curasonix ist ein deutsches Medizintechnikunternehmen, das ein mobiles Gerät zur ultraschallgestützten Wundreinigung entwickelt hat. Der sogenannte „curason“ kombiniert mechanische und mikroultraschallbasierte Reinigung, um Wunden besonders effektiv und schonend zu säubern																											manuav_a_liste		2025-05-26T13:34:44.920Z	open	$none			
MYDXMFPD47Y2F6VQ		DDC377WBE35GC5ZZ	manuav_a_liste	open	$none	2025-05-26T13:34:44.261Z	2025-05-26T13:34:44.261Z			+4961277069913	Europe/Berlin		Adressen A 22.05.25 (1).csv				0049 6127 706 9913					firstCANN Pharma GmbH						firstcann.com	Pharmazeutischer Großhandel																		Lizenzierter Großhändler für Medizinal-Cannabis.																											manuav_a_liste		2025-05-26T13:34:48.378Z	open	$none			
N25BRMBF42ZL75P5		AB8HEC6UCN47BJTS	manuav_a_liste	open	$none	2025-06-02T14:09:44.678Z	2025-06-02T14:09:44.678Z			+38658441050	Europe/Ljubljana		A-Liste_001_AS80_ddc_20250530.csv				+38658441050					PDM+S GmbH						pdms-gmbh.de																					Pharma-Software	Bietet Softwarelösungen für Medikationsmanagement und Verblisterung, einschließlich Blisterauftragsverwaltung und Produktionsdokumentation.																								manuav_a_liste		2025-06-02T14:09:46.169Z	open	$none			
N4PZ3G6STU9DM28K		QMM9KFHL9VZCXVRA	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+493091733799	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 30 917 33 799					Nelly						https://www.getnelly.de/																			Bietet eine Software für Arztpraxen zur Patientenaufnahme, Rechnungsstellung und Bezahlung sowie Factoring an.																											manuav_a_liste		2025-05-26T13:40:15.872Z	open	$none			
N4W37JEHWTWHT7A7		MWA3GXHZXR6FCAV8	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+493012089820	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 30 12 08 98 20					Hey Data						www.heydata.eu																			Berliner Startup, das eine All-in-One-Compliance-Lösung für Datenschutzrichtlinien anbietet und Unternehmen bei der Einhaltung der DSGVO unterstützt.																											manuav_a_liste		2025-05-26T13:40:19.646Z	open	$none			
N9UK84STS8GDXEXP		292METXG4JYRSW2P	manuav_a_liste	open	$none	2025-06-02T14:09:44.678Z	2025-06-02T14:09:44.678Z			+4971351760	Europe/Berlin		A-Liste_001_AS80_ddc_20250530.csv				+4971351760					FEURER Group						feurer.com																					Verpackungslösungen	Bietet plastikfreie Einstoff-Blister aus 100 % Monomaterial mit hohem Recyclinganteil für nachhaltige Produktverpackungen.																								manuav_a_liste		2025-06-02T14:09:45.486Z	open	$none			
NFGC5YR53GXGQZJ9		MSFR2YAWZ7L3ZEFN	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+49822340030	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 8223 40030					Swisspalast						https://www.swissplast.com/en																			swissplast® ist ein Hersteller von thermogeformten Kunststoffteilen und -verpackungen, mit Fokus auf Transporttrays, Werkstückträger, technische Formteile und Sonderverpackungen.																											manuav_a_liste		2025-05-26T13:39:56.180Z	open	$none			
NHPFRJABR7JEB3ZV		GKFQDUQCE8D7YWD3	manuav_a_liste	open	$none	2025-05-26T13:39:47.494Z	2025-05-26T13:39:47.494Z			+4921528988420	Europe/Berlin		Adressrecherche_Edel_Anna_Alt.csv				0049 2152 8988 420					Air Controls						https://aircontrols.de/																			Die AC Aircontrols GmbH mit Sitz in Kempen, Deutschland, ist ein erfahrener Entwicklungsdienstleister für die internationale Medizintechnik. Das Unternehmen entwickelt innovative Lösungen in den Bereichen Gasdosierung, Atemtherapie und Beatmung von Neonaten und schwerstkranken Patienten																											manuav_a_liste		2025-05-26T13:40:10.213Z	open	$none			
