Company;# Employees;Industry;Website;Company Linkedin Url;Company Street;Company City;Company State;Company Country;Company Postal Code;Company Address;Keywords;Company Phone;Short Description;model_score;confidence;reasoning;cost_usd;token_cost_usd;web_search_calls;service_tier;model;run_id
KUNBUS GmbH;11;semiconductors;http://www.kunbus.de;http://www.linkedin.com/company/kunbus-gmbh;15C Heerweg;Denkendorf;Baden-Wuerttemberg;Germany;73770;15C Heerweg, Denkendorf, Baden-Wuerttemberg, Germany, 73770;expansion modules, open platform automation, industry 4.0 germany, automation standards, industrial control systems, disruptive solutions, automation projects, industrial-grade devices, industrial control expansion modules, industrial networking, industrial pc, industrial automation standards, support services, industrial devices, raspberry pi-based, industrial iot gateway solutions, digital transformation, electrical equipment manufacturing, industrial iot ecosystem, industrial communication protocols, industrial iot solutions, industrial automation, industrial networking solutions, din rail industrial pc, manufacturing automation, distributors, raspberry pi industrial series, industrial control, modular devices, automation industry, modular industrial devices, industrial-grade hardware, iiot gateway, industrial control systems germany, open source hardware, open platform, industrial hardware, revolution pi ecosystem, modular device, information technology & services, energy management industry, german engineering, industrial automation innovation, industrial control devices, industrial device series, industry 4.0, open source hardware platform, energy solutions, industrial automation hardware, industrial iot, revolution pi, industrial networking modules, energy management, industrial standards, modular automation hardware, smart manufacturing, industrial communication, industrial iot gateway, industrial innovation, industrial communication standards, iiot solutions, b2b, services, semiconductor and other electronic component manufacturing, system integration, electrical/electronic manufacturing, manufacturing, mechanical or industrial engineering, oil & energy;'+49 71 140091500;;8.4;high;German industrial automation hardware provider focused on industrial communication and Revolution Pi, clearly B2B with strong DACH roots and global distribution. Large DACH TAM across manufacturing, automation and IIoT, scalable productized devices and recurring projects. Deal sizes and hardware-plus-services mix likely justify outbound, and value proposition is phone-pitchable. Slightly lower score as pricing, exact ACV and DACH-specific case volume are not fully transparent.;0.015061;0.005061;1;flex;gpt-5.1-2025-11-13;prod_1000_r3_eval_de_5_30_b2b_1000
Kofax Deutschland;23;information technology & services;http://www.kofax.de;http://www.linkedin.com/company/kofax-deutschland;8 Unterschweinstiege;Frankfurt;Hesse;Germany;60549;8 Unterschweinstiege, Frankfurt, Hesse, Germany, 60549;software development, document processing, ai in business, business automation software, enterprise software, on-premise solutions, ai for customer service, ai for decision support, financial services, healthcare, workflow automation, cloud and on-premise deployment, data integration, intelligent data extraction, document automation, digital workflow, generative ai, process optimization, ai in finance, ai for document summarization, rpa, information technology and services, knowledge discovery, security standards, business intelligence, automation platform, ai-driven insights, ai ethics and security, automation tools, ai-enhanced document handling, low-code process orchestration, ai, ai in healthcare, workflow management, ai for compliance, customer engagement, public sector, ai-enabled decision making, process mining, data analytics, robotic process automation, cloud deployment, ai for data extraction, ai in public sector, customer experience enhancement, business process management, ai for translation, process orchestration, ai-powered workflow, low-code platform, ai-driven document processing, ai integration, compliance automation, ai ethics, digital transformation, unstructured data analysis, process automation solutions, operational efficiency, b2b, government, services, computer systems design and related services, cloud solutions, natural language processing, machine learning, information technology & services, enterprises, computer software, health care, health, wellness & fitness, hospital & health care, analytics, cloud computing, artificial intelligence;;"Kofax ermöglicht Unternehmen, „Work Like Tomorrow""™ schon heute zu realisieren. Die Softwareplattform Intelligent Automation von Kofax hilft Unternehmen, informationsintensive Geschäftsprozesse umzuwandeln, manuelle Arbeiten und Fehler zu reduzieren, Kosten zu minimieren und die Kundenbindung zu verbessern. Dabei kombiniert Kofax RPA, kognitive Erfassung, Prozess-Orchestrierung, Mobilität und Engagement sowie Analytik, um Implementierungen zu erleichtern und Ergebnisse zu liefern, die das Compliance-Risiko mindern und Wettbewerbsfähigkeit, Wachstum und Rentabilität steigern. Weitere Informationen unter kofax.de.";9.0;high;Tungsten Automation (formerly Kofax) is a mature B2B software vendor for intelligent document and workflow automation with strong enterprise focus, high ACVs and recurring revenue. It has long-standing operations, offices and German-language presence serving the DACH market. Solutions are standardized and scalable, TAM is large across many verticals, and the value proposition is easy to pitch by phone. No major risk-category exclusions detected.;0.015141;0.005141;1;flex;gpt-5.1-2025-11-13;prod_1000_r3_eval_de_5_30_b2b_1000
AIlon;15;market research;http://www.ailon.io;http://www.linkedin.com/company/ailon-statistics;1 Universitaetsallee;Lueneburg;Lower Saxony;Germany;21335;1 Universitaetsallee, Lueneburg, Lower Saxony, Germany, 21335;marktforschung, kuenstliche intelligenz, machine learning, sales, deep learning, marketing, artificial intelligence, market research, data analytics, ai, digital, data science, vertrieb, big data, ki, management consulting, targeting, automatisierung, ki-basierte kampagnenoptimierung, targeting in social media, datengetriebenes advertising, ki-entwicklung, open web targeting, datenschutz, agentur-tools, ki-basierte marktforschung, geo-targeting auf mikrogeografie-ebene, content-analyse, datenplattform, insights plattform, zielgruppenanalyse, social media targeting, kundenbindung, datenquellen, automatisierte zielgruppenerstellung, datenanalyse, ki-gestützte media-planung, mikrogeografie, ki-gestützte content-analyse, dooh targeting, ki-gestützte zielgruppenmodellierung, segmentierung, mikroplz-analyse, marktforschungsdaten, zielgruppenmodellierung, media-optimierung, digitalisierung der zielgruppen, datenschutzkonform, ki-gestützte segmentierung, ki-gestützte filterbubbles, cross-channel targeting, automatisierte kampagnenaktivierung, datenbasiertes marketing, crossmedial, targeting-tools, information technology and services, automatisierte kampagnensteuerung, kampagnenmanagement, kundenorientierte lösungen, geografische analyse, advertising and marketing services, medienmix-optimierung, content-marketing, customer insights, automatisierte insights, ctv targeting, kampagnensteuerung, programmatic advertising, crossmediale aktivierung, sinus-milieus digitalisiert, automatisierte zielgruppen-visualisierung, medienplanung, sinus-milieus, mediaaktivierung, consumer insights, media and communications, kampagnen-performance, kampagnenoptimierung, datenintegration, b2b, b2c, e-commerce, d2c, consulting, services, retail, computer systems design and related services, customer acquisition, customer journey, information technology & services, enterprise software, enterprises, computer software, consumer internet, consumers, internet;'+49 4131 2270000;"Ailon encompasses several companies across different sectors. 

Ailon Naturals specializes in nutritional supplements and personal care products. Founded during the COVID-19 pandemic, it focuses on health and wellness with offerings that include supplements formulated by nutritional scientists, personal care products for women, and a range of pet care items. The company also provides plant care solutions to promote healthy growth for various plants.

Ailon operates in real estate investment and asset management, primarily in the UK, Germany, and the Nordic region. It collaborates with capital partners like pension funds and financial institutions, offering services such as deal sourcing, asset management, and property management.

Ailon Solar, based in Ningbo, designs and manufactures photovoltaic solar modules and solar lighting products, serving the renewable energy sector.";7.0;medium;Ailon is a German AI audience intelligence platform serving advertisers and agencies, clearly B2B with German-language site and DACH roots. It seems operational with funded startup status, but public pricing, ACV and exact DACH customer count are unclear. TAM in DACH advertising is large and the value prop (better targeting, ROAS) is phone-pitchable, though competition in adtech is intense.;0.014883;0.004883;1;flex;gpt-5.1-2025-11-13;prod_1000_r3_eval_de_5_30_b2b_1000
anbit GmbH;6;information technology & services;http://www.anbit.io;http://www.linkedin.com/company/anbit-digital;;Aachen;North Rhine-Westphalia;Germany;;Aachen, North Rhine-Westphalia, Germany;web developing, social engineering, pentesting, cybersecurity, custom software development, managed it, erp software, ot security monitoring, ot security in industrial iot, ot security consulting, web & app penetration testing, software development, security monitoring, security awareness culture, web application security, managed it services, seo optimization, ai-powered automation, security monitoring 24/7, ot security, physical penetration testing, managed security service provider, ai, hacking simulation, crm software, iot software development, alliance for cyber security member, industrial iot security, penetration testing, saas industry software, api development, ux/ui design, firewall management, threat response, rpa automation, web development, cloud computing, iot software, cloud systems, security awareness, penetration testing services, industrial iot, automation, backup & recovery, security awareness training, cybersecurity germany, phishing simulation, information technology and services, digital hub aachen member, iot security, ai solutions, owasp top 10 audit, saas development, b2b, e-commerce, government, consulting, services, computer systems design and related services, information technology & services, computer & network security, enterprise software, enterprises, computer software, consumer internet, consumers, internet;'+49 241 91990992;"anbit is a global IT service provider with a focus on cloud applications, cyber security and process automation using artificial intelligence and BigData. 

Our engineers and consultants bring decades of experience, in-depth skills from a wide range of industries and use the latest technologies to help you achieve sustainable success on your way to becoming a high-performance company. 

Our services:
- Software development 
- Penetration Tests
- Social Engineering 
- Social awareness";7.5;high;anbit is a German B2B digital engineering and cybersecurity provider with clear DACH focus, GmbH status, and active operations. Services cover cyber security, software, cloud & AI for SMEs and industrial clients, with case logos and consultative but repeatable services. TAM in DACH IT/security is large and phone-pitchable, though project-based work and limited public pricing slightly lower economic clarity.;0.01507;0.00507;1;flex;gpt-5.1-2025-11-13;prod_1000_r3_eval_de_5_30_b2b_1000
Parto;18;financial services;http://www.goparto.com;http://www.linkedin.com/company/goparto;3 Stadtdeich;Hamburg;Hamburg;Germany;20097;3 Stadtdeich, Hamburg, Hamburg, Germany, 20097;teilhabe, payment, barbetragsverwaltung, fintech, sozialwirtschaft, verwahrgeld, inklusionstechnologie, betreuungskostenmanagement, kostenstellenverwaltung, pflegeeinrichtungen, digitale teilhabe, online-zahlungen, abrechnungssoftware, insolvenzgesicherter schutz, treuhandkonto, pflegebudgetverwaltung, csv-datenimport, klientengelder, transparente abrechnung, social assistance, visa-karten, healthcare software, kartenverwaltung, pflegehilfen digital, pflegegeldmanagement, altenhilfe, digitale zahlungslösung, automatisierte prozesse, digitale konten, systemintegration, kartenlimits, bargeldlose prozesse, kundenmanagement, datenschutz dsgvo, software development, schnittstellenintegration, sicherheitsstandards, verwahrgeldkonten, selbstbestimmte teilhabe, verwahrgeldverwaltung, integrierte buchhaltung, digitale belegverwaltung, echtzeitkontenübersicht, eu-datenschutz, kinder- und jugendhilfe, automatisierte belegerfassung, bargeldoptionen, healthtech, datenschutzkonform, b2b, b2b2c, e-commerce, d2c, non-profit, services, retail, services for the elderly and persons with disabilities, payment processing, finance technology, information technology & services, financial services, consumer internet, consumers, internet, nonprofit organization management;;"Bei Parto setzen wir uns für echte digitale Teilhabe von Menschen in Betreuung ein und senken gleichzeitig Prozesskosten für Wohlfahrtsträger und Betreuungseinrichtungen in der Eingliederungshilfe, Kinder- & Jugendhilfe und Altenhilfe.

Unser Angebot umfasst Firmenkonten, treuhänderische Verwahrgeldkonten sowie Zahlungskarten für Mitarbeitende und betreute Personen. Mit unserer einzigartigen Software zur digitalen Verwaltung von Verwahrgeldern und der automatisierten Abrechnung von Geschäftsausgaben können Prozesskosten um mehr als 75% gesenkt werden.

Die Pflege- und Betreuungsmärkte wachsen rapide, mit einem prognostizierten Anstieg von 30 % mehr Menschen in Betreuung bis 2055. Der akute Personalmangel erfordert bis 2030 etwa 300.000 zusätzliche Pflegefachkräfte.

Wir helfen dabei, aufwändige Prozesse rund um Verwahr- und Etatgelder zu digitalisieren und zu automatisieren. Kontaktieren Sie uns über unsere Homepage oder per E-Mail an kontakt@goparto.com.";8.5;high;Parto is a DACH-based B2B fintech providing a digital payment and cash-management platform for social and care institutions, clearly targeting German-speaking welfare and care organizations. It is well-funded, actively hiring, and runs a demo-led, enterprise-style GTM with strong recurring-revenue potential and scalable onboarding. TAM in DACH social and care facilities is large and the value prop (cashless processes, 75% admin reduction) is easy to pitch by phone to finance/operations leaders. Some implementation complexity and narrow vertical focus prevent a top-decile score but overall Manu;0.015291;0.005291;1;flex;gpt-5.1-2025-11-13;prod_1000_r3_eval_de_5_30_b2b_1000
Fidelo Software GmbH;6;information technology & services;http://www.fidelo.com;http://www.linkedin.com/company/fidelosoftwaregmbh;87 Buchheimer Ring;Cologne;North Rhine-Westphalia;Germany;51067;87 Buchheimer Ring, Cologne, North Rhine-Westphalia, Germany, 51067;saas, language schools, language travel agencies, language travel agency management, technology, language travel industry, language school management, language travel agents, b2b, software development, computer software, information technology & services, professional training & coaching;'+49 221 97580756;"The most powerful software solution for your language school or agency - Every detail perfected for you!

Our cloud-based software solutions are built based on the requirements of hundreds of users from the language travel industry. Schools and agencies of all sizes use our Fidelo School and Agency products. The packages and the whole interface can be adjusted to perfectly fit your company, its requirements and budget!

Fidelo School and Fidelo Agency is a full-featured, web-based management software.
We offer the most comprehensive school management software solution, with more features than any of our competitors. More than 1000 users in schools and agencies across the world help us regularly improve our product and services.

Find out more about our products at https://www.fidelo.com.";7.0;high;Fidelo is a German B2B SaaS provider offering software for staff scheduling, time tracking and related HR processes, clearly targeting organizations rather than consumers and operating actively from Cologne. DACH presence is strong and the ICP (businesses with hourly staff) is broad, with recurring software revenue and scalable onboarding, supporting outbound economics. Competition in workforce management is intense, but the value proposition is clear and phone-pitchable for HR/operations leaders in DACH, making it an attractive though not “dream” Manuav target.;0.015121;0.005121;1;flex;gpt-5.1-2025-11-13;prod_1000_r3_eval_de_5_30_b2b_1000
majesty GmbH;18;information technology & services;http://www.majesty.de;http://www.linkedin.com/company/majestygmbh;;Spaichingen;Baden-Wuerttemberg;Germany;78549;Spaichingen, Baden-Wuerttemberg, Germany, 78549;erp, it services & it consulting, sendcloud schnittstelle, branchenspezifische module, skalierbarkeit, auftragsmanagement, fertigungsdaten in echtzeit, branchenspezifische schnittstellen, chargenrückverfolgung, webterminal, schnittstellen, digitalisierung, manufacturing, lagerverwaltung, regulierte dokumentation, validierungssoftware, echtzeit-transparenz, branchenspezifische erp-lösungen, mobile datenerfassung, medizintechnik-compliance, industrial automation, erp-software, datenmanagement, modulare architektur, qualitätsdokumentation, eudamed, produktionsüberwachung, edi, produktionsplanung, compliance, medizinprodukte-datenbank, regulatorische anforderungen, qualitätsmanagement, medizintechnik, validierung, medizintechnik-validierung, prozessoptimierung, automatisierung, datenintegration, medical devices, fertigungssteuerung, unternehmenssoftware, automatisierte validierung, chargenverwaltung, industrie 4.0, b2b, services, medical equipment and supplies manufacturing, information technology & services, mechanical or industrial engineering, hospital & health care, medical;'+49 7424 958230;"majesty GmbH is a software company based in Spaichingen, Germany, with over 30 years of experience in developing ERP (Enterprise Resource Planning) solutions. The company specializes in serving small and medium-sized enterprises in the medical technology and machining industries. Their flagship product, the Majesty ERP system, is designed to optimize operational processes within medical technology companies, featuring a modular architecture for customization and integration into existing software environments.

The Majesty ERP system supports essential business functions such as sales, purchasing, production, and logistics, and includes specialized features for the medical technology sector. These features ensure secure management of batches and serial numbers, integrated regulatory compliance, digital inspection data capture, and tools for quality management. With nearly 600 installations and over 7,000 users, majesty GmbH is a prominent ERP provider in its niche.

In addition to software development, majesty GmbH offers a range of services, including implementation consulting, user training, on-site support, and process optimization consulting. These services facilitate the successful integration and operation of their ERP system, aligning closely with the needs of the medical technology industry.";8.1;high;Majesty is a German ERP software vendor focused on medtech and precision manufacturing SMEs, clearly B2B with strong DACH presence and long operating history. Modular ERP, webterminals and industry-specific compliance tools imply solid ACVs, recurring revenue and scalable onboarding. ICP (manufacturing/medtech leaders) is reachable by phone with a clear efficiency/compliance ROI pitch. Category (ERP for industrial SMEs) is competitive but their niche specialization and 30+ years of experience provide differentiation and a large DACH TAM.;0.015079;0.005079;1;flex;gpt-5.1-2025-11-13;prod_1000_r3_eval_de_5_30_b2b_1000
B&F Brüggemann & Freunde;14;marketing & advertising;http://www.bfbo.de;http://www.linkedin.com/company/b&f-br-ggemann-&-freunde;18 Lise-Meitner-Strasse;Borken;North Rhine-Westphalia;Germany;46325;18 Lise-Meitner-Strasse, Borken, North Rhine-Westphalia, Germany, 46325;onlinemarketing, advertising, kampagnen, outofhome, dialogmarketing, integrated communication, social marketing, mailings, sales promotion, pos ausstattung, advertising services, kundenakquise, social media marketing, multi-channel-management, web-design, out of home werbung, markenführung, eventmarketing, unverschämt erfolgreich buch, performance marketing, effektive kaufanreize, markenkommunikation, personalisierte mailings, klimaneutrale produktion, web development and design, performance testing, split-run-tests, kreativkonzepte, datenanalyse, response-analyse, online-marketing, printproduktion, content creation, marketing-strategie, verkaufsförderung, dialogische markenführung, pos-marketing, customer relationship management, content marketing, printing and publishing, unmoralisches angebot, web-development, kampagnenmanagement, kundenkommunikation, printwerbung, kundenbindung, druckdienstleistungen, ganzheitliche beratung, targeting, advertising and marketing services, roi-optimierung, effizienzsteigerung, vertriebskampagnen, roi-messung, workshop dialogmarketing, lead generierung, offline-marketing, direktmarketing, werbeagentur, kampagnen-kreation, digitale kampagnen, media and content production, markenstrategie, printdesign, direct marketing and campaign management, medienplanung, werbekampagnen, markenentwicklung, b2b, b2c, consulting, services, retail, advertising agencies, web development, lead generation, digital marketing, customer acquisition, creative agency, marketing & advertising, social media, consumer internet, consumers, internet, information technology & services, marketing, crm, sales, enterprise software, enterprises, computer software;'+49 286 19280;B&F is an independently owner operated marketing agency specialising in direct marketing. We can help you using the right channles of communication for you and your customers - whether in print, direct response television (DRTV), online, mobile or social media. With B&F you will always find the right contact person, who exactly knows how to use and combine the different channles of communication in order to guarantee success for your marketing strategy and for your company.;7.7;high;German dialog marketing agency in Borken serving large B2B and B2C brands in finance, insurance, telecom, energy and more. Clear DACH focus, long track record and lead-gen services with sizeable-retainer economics and scalable capacity. Highly pitchable by phone, though relatively generic in a crowded agency market, so fit is attractive but not “dream customer” level.;0.013905;0.003905;1;flex;gpt-5.1-2025-11-13;prod_1000_r3_eval_de_5_30_b2b_1000
LISAM Systems Deutschland GmbH;7;information technology & services;http://www.lisam.de;http://www.linkedin.com/company/lisam-systems-deutschland-gmbh;43 Holsteinische Strasse;Berlin;Berlin;Germany;10717;43 Holsteinische Strasse, Berlin, Berlin, Germany, 10717;ehs compliance, verwaltung verteilung, ghs, arbeitsplatzsicherheit, chemikalienmanagement, produktsicherheit, ehs software, sds authoring software services, msds erstellung, reach, verwaltung amp verteilung, ehamps compliance, sds authoring software amp services, ehamps software, it services & it consulting, chemical compliance software, safety label software, chemical safety training support, hazard communication, global regulation support, safety data sheets, safety documentation, chemicals management, chemical data management, chemical data import/export, pictogram library, custom label design, chemical safety, environmental compliance, hazard classification, automated regulation updates, workplace safety management, environmental services, chemical regulation software, regulatory content, chemical inventory control, work safety documentation, automated sds updates, safety reporting, safety data sheet templates, hazardous material tracking, regulatory compliance, health, safety and environmental consulting, chemical inventory, version control for sds, international regulation integration, material tracking, chemical risk control, sds management, chemicals, risk management, multilingual sds, global compliance, material safety data management, inventory management, label creation, regulation updates, ghs compliance, regulatory data management, reach regulation management, global chemical compliance, microsoft .net platform, chemical label printing, chemical hazard classification, sds creation, environmental health and safety, chemical risk assessment, multilingual document templates, global chemical regulation database, hazardous substance labels, workplace safety, workplace hazard management, ghs/clp compliance engine, regulation adherence, regulatory library, risk assessment, b2b, services, testing laboratories and services, information technology & services, renewables & environment;'+49 30 555747970;"Seit der Gründung im Jahre 1999 ist Lisam Systems zu einem globalen Anbieter für EHS-Lösungen (Environment, Health and Safety) geworden und unterstützt über 1.100 Kunden mit Standorten in Europa, Asien, Amerika und Afrika.

Wir haben es uns zur Aufgabe gemacht, die umfassendste, aktuellste und erschwinglichste EHS-Lösung anzubieten. Unsere Software ExESS® wird kontinuierlich weiterentwickelt um stets den Anforderungen der aktuellsten globalen Regulierungen zu entsprechen. Über die Jahre haben wir eigene industriespezifische Software-Module für die Branchen Kosmetik, Reinigungsmittel, Petro-Chemie und die Gasindustrie entwickelt.

Wir bieten innovative Lösungen und reagieren umgehend auf individuelle Kundenwünsche. Hervorragender Kundensupport durch ein eigenes Team aus Software- und Regulierungsexperten steht bei Lisam an erster Stelle.

Lisam Systems erweitert ständig seine Kapazitäten, expandiert in neue Standorte auf der ganzen Welt und erschließt dadurch neue Märkte. Aktuell verfügen wir über 18 Standorte, unter anderem in den Vereinigten Staaten, in Kanada, Frankreich, China, Südafrika und vielen weiteren Ländern. Seit 2014 stehen wir Ihnen als Lisam Systems Deutschland in Berlin zur Verfügung. Auch in Zukunft planen wir unser Netzwerk auf neue Märkte zu erweitern, um unseren Kunden und deren Bedürfnissen noch besser und schneller entgegenkommen zu können.

Möchten Sie mehr über Lisam Systems und unsere innovativen Software-Lösungen erfahren? Besuchen Sie unsere Webseite www.lisam.de oder rufen Sie uns direkt an (Tel.: +49 (0) 30 555 74 79 70).";8.0;high;Lisam offers B2B EHS and chemical compliance software (ExESS) plus services for manufacturers and industrial firms, with a German GmbH entity, Berlin office and German-language site, indicating strong DACH focus. Enterprise compliance needs and 1,200+ customers suggest solid ACV, recurring revenue and scalable onboarding. Clear buyer personas in EHS/product stewardship and a regulation-driven “why now” make it very phone-pitchable. Slightly conservative score as pricing and exact DACH customer count are not public.;0.0152;0.0052;1;flex;gpt-5.1-2025-11-13;prod_1000_r3_eval_de_5_30_b2b_1000
Onward Partners;20;management consulting;http://www.onward.partners;http://www.linkedin.com/company/onwardpartners;55 Campus-Boulevard;Aachen;North Rhine-Westphalia;Germany;52074;55 Campus-Boulevard, Aachen, North Rhine-Westphalia, Germany, 52074;consulting, digital transformation, industrie 40, production technology, manufacturing, smart factory, digital roadmap, innovation, agility, disruption, big data, digitalization, digitization, business consulting & services, digital governance, digital transformation management, industrie 4.0 maturity index, global manufacturing, smart manufacturing, digitalization roadmaps, industry 4.0 maturity platform, industrie 4.0, technology integration, digital lighthouse factory, industry 4.0 whitepapers, digital maturity assessment, industrial automation, information technology, factory automation, industrie 4.0 at scale, manufacturing digitalization, industry process benchmarking, factory level assessments, process optimization, transformation platform, digital transformation training, transformation roadmaps, data-driven decision making, organizational transformation, digital infrastructure, digital project management, change management, industrial iot, benchmarking, open iiot architectures, data-driven governance, digital strategy development, smart services, factory digitalization, iiot architecture, data analytics, global digital scaling, digital transformation consulting, smart service roadmaps, b2b, services, engineering services, mechanical or industrial engineering, enterprise software, enterprises, computer software, information technology & services, management consulting;'+49 241 4125220;"Onward Partners is a consulting and software company that specializes in guiding manufacturing companies through their digital transformation journeys, particularly in the context of Industry 4.0 and Smart Manufacturing. Originating from the Industrie 4.0 Maturity Center at RWTH Aachen Campus, the company utilizes the Industrie 4.0 Maturity Index to help factories achieve digitalization.

The company offers a range of services, including developing digitalization roadmaps, scaling digitalization programs, and designing IT architectures tailored to manufacturing needs. Onward Partners also provides professional software tools that support the management of digital transformation initiatives. Their approach emphasizes capability building and coaching, ensuring that client teams are empowered for long-term success.

Onward Partners serves manufacturing companies globally, working closely with clients to address challenges such as net zero emissions and data democratization. The company is committed to delivering tailored solutions that connect corporate strategy with operational realities on the factory floor.";7.5;high;German consulting and software firm focused on digital transformation and Industrie 4.0 for manufacturing enterprises, with offices in Aachen and Cologne and strong German-language/DACH activity. Clear B2B ICP, sizable DACH manufacturing TAM, high deal values and scalable training/software offers. Work is somewhat consulting-heavy but still productized enough for onboarding 10+ new clients per month. Phone pitch to operations/IT leaders is clear and ROI-driven.;0.015109;0.005109;1;flex;gpt-5.1-2025-11-13;prod_1000_r3_eval_de_5_30_b2b_1000
ScalingHub;7;management consulting;http://www.scalinghub.de;http://www.linkedin.com/company/scalinghub;;Hamburg;Hamburg;Germany;22083;Hamburg, Hamburg, Germany, 22083;business consulting & services, hubspot workflow design, vertriebsdaten dashboard, lead management, marketing automation, kundenakquise, automatisierte lead verwertung, kundenmanagement, hubspot, vertriebsautomatisierung, vertriebs- und marketingintegration, wachstumsstrategie, information technology and services, kundenbindungssystem, lead generierung, vertriebscontrolling, automatisierung, marketing and advertising, lead priorisierung, automatisierte lead recherche, vertriebs-workflows, automatisierte lead priorisierung, crm datenanalyse, vertriebs- und marketing system, datenanalyse, follow-up system, vertriebsstrategie, vertriebskonzept, zapier integration, crm-optimierung, verkaufssteigerung, systematisiertes follow-up, automatisierte reports, hubspot partner, crm implementierung, vertriebsdaten, vertriebsprozess automatisierung, dashboards, hubspot best practices, crm schulung, workflows, vertriebssystem, performance marketing, vertriebs- und marketing kpis, management consulting, prozessoptimierung, dashboards in hubspot, make.com automatisierung, kundenbindung, vertriebsperformance, prozessautomatisierung, sales performance, kpis, b2b, consulting, services, management consulting services, marketing, marketing & advertising, saas, computer software, information technology & services, enterprise software, enterprises;;;8.5;high;ScalingHub is a German B2B HubSpot partner agency focused on CRM and sales automation for B2B service providers and agencies, with clear DACH presence and many German customer references. Deals are consulting/implementation projects with strong ROI and repeat potential, and they can onboard multiple clients per month. Their ICP and messaging are highly aligned with outbound sales optimization, making them an attractive Manuav target.;0.015025;0.005025;1;flex;gpt-5.1-2025-11-13;prod_1000_r3_eval_de_5_30_b2b_1000
Permodo GmbH;30;marketing & advertising;http://www.permodo.com;http://www.linkedin.com/company/permodo-gmbh;6 Derendorfer Allee;Duesseldorf;North Rhine-Westphalia;Germany;40476;6 Derendorfer Allee, Duesseldorf, North Rhine-Westphalia, Germany, 40476;mobile performance marketing & mobile performance advertising, advertising services, mobile campaign optimization, high impact mobile ads, mobile advertising id, behavioral clustering, ad optimization, mobile user profiling, advertising & marketing, demand side platform, content data, analytics & insights, geo-targeted mobile ads, mobile advertising technology, multi-channel marketing, innovative ad tech, mobile advertising plattform, user reichweite, creative service, cookie-technologie, cross-device campaigns, geo-location targeting, premium ads, exklusive reichweite, user experience, user engagement, performance marketing, datenbasierte kampagnen, ad tech plattform, geo-targeting, (d)ooh mobile extension, gamification in mobile advertising, audience insights, digital advertising, targeting-cluster, interactive mobile ads, geo-ortung, mobile spezialist deutschland, footfall analyse, campaign management, mobile user data, targeted advertising, information technology & services, data analytics, data management platform, programmatic deals, user profiling, programmatic advertising, mobile campaigns, user-profile, (d)ooh extension, micro-locations, user behavior tracking, real-time bidding, campaign analytics, mobile marketing, micro-location advertising, audience segmentation, effiziente kampagnensteuerung, real-time data, targeting, creative ads, behavior data, mobile campaign analytics, mobile campaign performance, cross-device targeting, mobile ads, location data, mobile user insights, performance monitoring, behavioral targeting, b2b, d2c, services, advertising agencies, marketing & advertising, ux, marketing, advertising;'+49 21 15426900;Permodo ist einer der führenden Vermarkter im Mobile-Marketing in Deutschland. Durch proprietäre Ad Tech Plattformen und beispiellose User-Reichweiten, übersetzt Permodo Kampagnenziele in erfolgreiche datenbasierte Mobile Kampagnen und kreiert aufmerksamkeitsstarke Usererlebnisse.;8.3;high;Permodo is a German multiscreen/mobile marketing agency with strong DACH focus, offices in multiple German cities, and many well-known B2C brand clients, indicating solid GTM maturity and recurring campaign revenue. Services are B2B with sizeable DACH TAM and scalable, standardized campaign delivery. Phone pitch to marketing decision makers is clear, though competition in adtech/marketing agencies is red‑ocean, keeping score below top tier.;0.013789;0.003789;1;flex;gpt-5.1-2025-11-13;prod_1000_r3_eval_de_5_30_b2b_1000
